,Season,Episode,Title,Rating,Jerry Seinfeld,Kramer,Claire,George Costanza,Laura,Audience Member,Larry David_writer,Jerry Seinfeld_writer,Art Wolff_director,Elaine Benes,Vanessa,Dad,Mom,Pamela,Roger,Artie,Uncle Mac,Carol,Woman,Man Walking Into Elevator,Tom Cherones_director,The Waitress,Larry,Diane,Cop,Man #1,Man #2,Shop Lifter,Joel,Customer,Teller,Dry Cleaner,Stock Boy,Manager,Marlene,Receptionist,Man on Sidewalk,Helen Seinfeld,Morty Seinfeld,Manya,Uncle Leo,Isaac,Intern,Eulogist,Alton Benes,Salesman,Man,Donna,Manny,Harold,Roxanne,Rita,Janice,Susie,Joanne,Stan,Blonde Longhaired Woman,Mother with Baby,Ray,Rava,Man Sitting in Diner,Man in Elevator,Woman in Audience,Levitan,Vic,Ava,Glenda,Dan,Greeny,Bill,Newman,Tor,Dr. Fein,Attendant,Driver,Man in Other Bed,The Nurse,The Cook,Screaming B-movie Actor,Tina,Clerk,Leslie,Tabachnik,Assistant,Mary,FBI Man,Stewardess,Party Guest,Bruce,Mr. Cohen,Lorraine,Woman on Phone,Phone Guy,Man Waiting in Restaurant,Man at Table,Cameo,Waiter #1,Woman by Bruce,Waiter #2,Antonio,Eddie,Roy,Julianna,Raymond,Pam,Man in Waiting Room,Dental Patient,Billy,Patrice,David Steinberg_director,Jack Klompus,Evelyn,Doris,Stella,The Chiropractor,The Photographer,Heckler,Gavin,Attendant #1,Attendant #2,Bark of the Dog,Lt. Bookman,Marion,Mr. Lippman,Sherry Becker,Mr. Heyman,The 'Shusher',Man in Library,Joshua White_director,Security Guard,Michele,Man in Corvette,The Mother,The Kid,Man with Woman,Bodybuilder,Man in Mercedes,Unresponsive Man,Babu Bhatt,Monica,Angry Man,Repairman,Ping,Beder,Audrey,Landlord,Isabel,Newsstand Owner,Interviewer,Steve Pocatello,Patti,Cashier,Frank Costanza,Jenny,Gwen,Ellen,Sid,Rental Car Agent,Owen,Paramedic,The Car Thief,Dick,Mr. Breckman,Evie (Cleaning Woman),Saleswoman,Naked Man,Scam Woman,Woman With Elaine,OTB Patron,Thug,Horse Player #1,Horse Player #2,Blind Violinist,Kid,Subway Announcer,Smelly Passenger,Man fighting with Kramer over newspaper,Woman on Subway with Elaine,Noel,John,D'Giff,Polar Bear,Richie,Intervenor,Roberta,Gina,Rula,Martin,Doctor,Faithy,Woman in Hallway,Cynthia,Man in Restaurant,Keith Hernandez,Mrs. Sokol,Carrie,Himself,Michael,Cabbie,Tall Woman,Tim Whatley,Eva,Chaffeur,Herself,Businessman,Man at Protest,Man at Airport,Protestor #1,Protester #2,Protester #1,Angela,Robin,Becky Gelke,Jason Alexander_director,Nina,Leonard West,Mr. Armstrong,Mrs. Armstrong,Usher,Baseball Fan,Jennie MacLaine,TV Announcer,Mike,Mother,Sheila,Truck Driver,Cop #1,Cop #2,Matthew,Bystander #1,Bystander #2,Boxing Referee on TV,Jerry's Girlfriend,Biker,Hippie #1,Trucker,Hippie #2,Kramer's Girlfriend,Murphy Brown,Hippie,Hippie Girl in Van,Lt. Martel,Helene,Chelsea,The Freak,Lt. Coleman,Newscaster,Security Agent,Officer Ross,Studio Guard,Chambermaid,Ruthie Cohen,Secretary,Airport Security Guy,Woman in Exercise Video,Officer #1,Officer #2,Tobias,Reporter #1,Reporter #2,Prison Guard,Man in Hallway,Russell Dalrymple,Susan Ross,Stu Chermack,'Crazy' Joe Davola,Judge,Dr. Reston,Jay Crespi,Tommy,Homeless Man,Offstage Voice,TMI Long Distance Operator,Psychiatrist,Dr. Dembrow,Hostess,Maitre d',Doorman,Naomi,Mel Sanger,Donald,Mr. Ross,Mrs. Ross,Sandra,Luis,Ricky,Sara,Mr. Reichman,Mrs. Reichman,Man #3,Clown,Marla,Stacy,Woman in Bar,Judy Dame,Estelle Constanza,Joyce,Shelly,Tia,Prisoner,Grossbard,Passenger #1,Passenger #2,Ticket Clerk,Skycap,Stinky Man,Passenger,Kosher Meal Passenger,Dana Foley,Calvin,Fred,Male Executive,Female Executive,Man in Office,Office Worker,Pat Buckles,Kernis,Maurice,Woman Behind Elaine,Cab Driver,Concessionaire,Man in Line,Man in Theatre,Woman in Theatre,Comedy Club Waiter,Character in Checkmate,Movie Patron,Loud Movie Patron,Cheryl,Babu's Brother,Babu's Friend,Gail,Waiter,Molly,Chef,Sharon,Allison,Marine,Male Nurse,Scott,Restaurant Patron,Ron,Ben,Housekeeper,Agency Rep,Man at Restaurant,Mrs. Oliver,Sidra,Betsy,Ticket Clerk #1,Dr. Allenwood,Rushdie,Timmy,Aunt May,Father Jessup,Ticket Clerk #2,Mystery Woman,Kissing Medical Intern,Restaurateur,Carl,Hairdresser,Car Washer,Mona,Wife,Husband,Car Thief,The Drake,Volunteer,Bystander,Mah-Jongg Lady,Kicker,Lola,Michael Barth (George),Tom Pepper (Kramer),Melissa,Casting Director,Sandi Robbins (Elaine),Mark,Butler,Paul,David,1st AD,Wilton,Pat Hazell,Woman on 'Jerry' Set,Makeup Artist,Man on 'Jerry' Set,Man on Raft #2,Director on 'Jerry' Set,John F. Kennedy Jr.,The Drakette,Man in 'Jerry' Audience,Man #2 on Jerry Set (Kramer Look-Alike),Man on Set,Karen,Renee,Client,Elsa,Photographer,Stage Manager,Dwayne,Amy,Tough Guy,Blind Man,Barry,Jake Jarmel,Farkus,Ralph,Woman in Diner,Mitch,Man in Bar,Woman at Mailbox,Mohel,Mrs. Sweedler,Myra,Resident,Patient,Cousin,Todd,Young Man,Teen,Man at Shop,Sports Commentator,Umpire,Tennis Crowd,Ball Boy,Maryedith,Lloyd Braun,Lab Technician,Enzo,Gino,Mr. Pensky,Mr. Tuttle,Clarisse,Married Couple in Diner,Man in Barber Shop,Jodi,Ticket Man,Lisa,Winona,Sylvia,Gepetto,Al Roker,Mailman,Spike,Card Player,Older Priest,Sister Roberta,Tawni,Sasha,Younger Priest,Mrs. Lupchek,Woman Hailing Cab,Jane,Tony,Newsstand Boy,Barbara,Counterwoman,Man in Bakery,Man on Street,Foreign Man,Hussein,Man with Cane,Saddam Hussein,Dinner Guest,Woman Behind Counter,Corinne,Testikov,Hotel Clerk,Woman on Beach,Man on Beach,Poppie,MacKenzie,Bob,Olive,Health Inspector,Woman #1,Woman #2,Guy in Diner,Ricky's Boss,Mickey Abbott,Phil Totola,Daphne,Tammy,Al,Fulton,Johnny,Father,Son,Director,Orderly,Soap Opera Director,On-set DOP,On-set Crew,Meryl,Greg,Marty,Paula,Grandpa,Anna,Owner,Rudy,Alec,Mr. Goldstein,Aaron,Rachel,Tour Leader,Joey,Airport Announcer,Sobbing Theatre Patron,Toby,Ronnie,Eric the Clown,Old Lady,Fireman,Comedy Club M.C.,Elaine's Co-Worker,Bartender,Cushman,Victoria,Regis Philbin,Kathie Lee Gifford,Chairman,Interpreter,Counterperson,Punk #1,Punk #2,Poker Player #1,Poker Player #2,Poker Player #3,Poker Player #4,Julie,George Steinbrenner,Man in Cafe,Mr. Pitt,Landis,Danny Tartabull,Miss America Pageant Announcer,Stadium Announcer,Miss America Contestant,Crowd,Andy Ackerman_director,Stationer,Margaret,Reporter,Gendason,Noreen,Nana,Kristin,Executive,Banker,Street Tough,PBS Telethon Producer,PBS Phone Volunteer,Pledge Drive Volunteer,Donna Chang,Dr. Korval,Man with Cape,Joe Temple,Remy,Lindsay,Woman #3,Sofa Salesman,Man in Video Store,Mrs. Enright,Katya,Misha,Aronson,Beck,Man In Car,Kenny Bania,Kelly,Simon,Hildy,Jon Voight,Pop,Morgan,Car Salesman,Guy On Phone,Dentist,Woman At Party,Electrician,Man At Party,Radio Announcer,Ada,Willie,Guy,Moviegoer,Attractive Applicant,Angry Guy,D. Owen Trainor_director,Ned,Lois,Duncan,Mr. Bevilaqua,Boss,Castro,Arlene,Lew,Co-Worker,Babs,Sandi,Mr. Clotworthy,Man on the Street,Bonnie,Ukrainian,Debby,Officer Morgan,Gary Fogel,Guy With Glasses,Man at Bookstore,Robert,Cathy,Mr. Stevenson,Mrs. Stevenson,Denise,Gus,Lou,Guy in Police Lineup,Wendy,Julio,Buddy,Joan,Jeff,Steve,Louise,Stephanie,Man in Lift,Mrs. Payton,Horst,Mr. Green,German Woman,Tenant #1,Tenant #2,Delivery Man,Buxom Woman,Man on Bus,Night Doorman,Jimmy,Wilhelm,Mr. Deensfrei,Man in Store,Mandel,Exterminator,Judy,Teacher,Passerby,David Puddy,Nancy Klopper,Dr. Cooperman,Sally,Doctor Howard Copperman,Man in Car,Katie,Lenore,Earl,Karl,Bridgette,Pharmacist,Comedy Club Emcee,Mr. Morgans Secretary,Siena,Alec Berg,Mr. Pless,Father Hernandez,Priest,Fan #1,Fan #2,Fan #3,Crowd Member,Letter S in Devils Body Painter,Man #2 in Hockey Audience,First Man in Hockey Audience,Ruby,Kim,J. Peterman,Gennice,Lotus,Sunny,Player #1,Player #2,Stagehand,Vendor #1,Vendor #2,Woman in Bette Midler Entourage,Theatre Announcer,Man at Softball Game,Softball Fan,Melanie,Alice,Kissing Girl,Husband on Pier,Man on Pier,Woman on Pier,Rabbi Glickman,Jackie Chiles,The Maestro,Ciccio,Mr. Star,Mr. Burns,Ms. Jordan,Customer in Coffeeshop,Customer Being Robbed,Holly,James,Stubs,Paul O'Neill,Bobby,James' Telephone Voice,Jean-Paul,Clayton,Zeke,Gardner,Sheri,Event Guard,Soup Nazi,Cedric,Super,Furniture Guy,"Larry, Owner of Monk's",Captain,Leapin' Larry,Fred Yerkes,Momma,Desota,Relative,Fire Station Speaker,Ramon,Dustin,Man Brushing Hair at YMCA,Mr. Moviefone,Lena,Organizer,Walker #1,Walker #2,Walker #3,Deena Lazzari,Haarwood,Pop Lazzari,Florist,Newstand Owner,Mabel,Clyde,Dennis,Counter Woman,Music Guy,Man in Hansom Cab,Sue Ellen,Tom Cosley,Ken,Christie,Maitre D',Nick,Katy,Mrs. Choate,Herb,Power Guy,Bldg 'A',Bldg 'B',Bldg 'C',Dr. Strugatz,Chair of Morty's condo impeachment vote,Boy Scout,Sally Weaver,The Other Guy,Make-up Lady,Hallie,Connie,Maitre' D,Detective,The Flying Sandos Brothers,'Be Quiet' Guy,Wig Master,Craig,Prostitute,Charmaine,Jiffy Park Guy,Jesse,Salesperson,Flower Girl,Ian,Police Officer,Man at Jiffy Park,Mario the Counter Guy,Nicki,Policeman,Todd's Mother,La Forge - Clerk,Farmer,"Susie, the Farmer's Daughter",Auctioneer,Homeless Guy,Young Cop,Twitching Patient,Beth,Mrs. Zanfino,Man at Rehearsal,Jeannie,Mr. Lager,Delivery Guy,Barbara - Bank Employee,Man at Bar,Wyck,Dugan,Dolores,Sensei,Businessman #1,Businessman #2,Waitress #1,Waitress #2,Clara,Ruthie,Monk's Cafe Patron,Kevin,Ms. Baines,Mr. Cross,Gillian,Bizarro Kramer,Bizarro George,Amanda,Leland,Office Manager,Model #1,Model #2,Model #3,Bizarro Newman,Bouncer,Butcher,The Man Hands,Brody,Vendor,Boyfriend,Woman at Monk's,Dr. Berg,Dr. Stern,Dr. Resnick,Country Doctor,Postal Official,Man on Phone,Abby,Janine,Man in Coffee Shop,Brett,Mr. Oh,Executive #1,Teddy,Crew Leader,Mr. Tanaka,Mr. Yamaguchi,Clicky,Executive #2,Man in Sombrero,Karl Farbman,Sunshine Carpet Cleaner,Seth,Heather,Ipswich,Burmese Boy,Mrs. Burns,Larry The Cook,Ms. Wilkie,Smoker,Rick,Alan,Clarence,Mrs. Ricardi,Vet,Policeman #1,Policeman #2,Old Man,Ex-Girlfriend,Dog Guy,Stand Owner,Kurt,Marcelino,Celia,Detective Danner,Detective Udewitz,Bobby - Guard,Estelle Costanza,Emily,Milos,Shellbach,Reilly,Patty,Vincent,McAdam,Woman Exec.,Steven Koren,Leader,Lomez Jr.,Lydia,Peggy,Mourner,Man at Counter,Jenna,Mrs. Allister,Izzy Mandelbaum,Danielle,Earl Haffler,Izzy Mandelbaum Jr.,Guillermo,Blaine,Izzy Sr.,Sid Luckman,Jaime,Neil,Theatre Patron,Conrad,Hal,Bomb Squad Guy,Brian,Mrs. Abbott,Dr. Abbott,Marcy,Arnie,Father Curtis,Nun,Man in Church,Dental Assistant,Valerie,Mrs. Hamilton,Gladys,Minkler,Mooney,Steve Koren,Man Outside Stadium,Mary Anne,Alex,Jiffy Dump Guy,Rebecca,Bag Guy,Book Fan,Girl,Old Woman,Rider,Foreign Guy,Vomit Girl,Reader Behind Elaine,Don Tyler,Raquel Welch,Sam,Lanette,Malcolm,Walter,Lyle,Therapist,Woman in Restaurant,Woman in Cafe,Thomassoulo,McMaines,NBC Executive,Vegetable Lasagna,Cute Girl,Glenn,Woman Carrying George,Mr. Thomassoulo,Darin,Dean Jones,Worker,Adam Lippman,Vivian,Tara,Employee,Rhisa,Frankie,Mail Clerk,Dirt Person #1,Dirt Person #2,Postmaster General Henry Atkins,Post Office Customer,Miranda,Child,Dr. Sara Sitarides,Kruger,Arthur Milano,Mr. Parry,FDR,Zubin,Pinter,Usha,Model,Postman,Partygoer,David Mandel_writer,Jason 'Stanky' Hanky,Gregg,Andy,Friend,Hanky's Friend,Harry,Denim Vest,Counterguy,Sandy,Sleazy Guy,Monk's Diner Patron,Tiffany,Don,Service Assistant,"Willie, Sr.",Customer #1,Customer #2,Customer #3,Silvio,Joe Mayo,Keri,Janet,Mr. Elinoff,Loretta,Maura,Ms. Smoth,Alison,Darryl,Tom,Rubin,Hot Dog Vendor,Sophie,Dr. Wexler,Student #1,Student #2,Co-Worker #1,Co-Worker #2,Medical Student,Zach,Crichton,Rusty,Rebecca DeMornay,Server,Hobo Joe,Man in Party,Officer Phelps,Diner Customer,Zach's Girlfriend,Brentano's Employee,Lisi,Slippery Pete,Shlomo,Sal,Other Walter,Kobe,Lubeck,Lady in Restaurant,Becky,Monk Patron,Cindy,Maxwell,Charles,Phone Guy #1,Phone Guy #2,Brendan,Coco,Watkins,Answering Machine,Lamar,Mr. Canterman,Mrs. Nyhart,Amigo,Gary,Parade Goer,Sketch Guy,Mrs. Canterman,Lucy,Ellis,Counter Guy,Mets Broadcaster,Judge Vandelay,Co-worker,Captain Maddox,Guard,Bailiff,Bubble Boy,Pool Guy,Officer Vogel,Low-Talker,Det. Blake,Stu Chermak,Det. Hudson,Howie,D.A. Hoyt,Kimbrough,O'Neal,Foreman,Criminal,Bernie,Juror,Man with Elaine in Taxi,Murder One!
0,1.0,1.0,"Good News, Bad News",7.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
